Run,Count,Cheat,Terminal,Size,Depth,Speed,Angle,Reward,Gain,From Start,To Middle,Distracted,Time,Duration,Optimal,Combined,Agent,Driver
1,1,0,0,64,1,17.4172325120,0.0094388368,0.9862591603,0.9862591603,168.9221343994,0.0153152467,0,13.6680000000,16.1659999046,0.0042819128,0.0,0.0,0.0
1,2,0,0,10,1,17.4080696064,0.0154408224,1.9638791365,0.9776199762,170.6979522705,0.0153369903,0,13.7700000000,16.1659999046,0.0180268496,0.1000000000,0.1000000000,0.0
1,3,0,0,10,1,17.3693828608,0.0055274088,2.9558094036,0.9919302671,172.4717407226,0.0135602317,0,13.8720000000,16.1659999046,0.0294897952,0.2500000000,0.2500000000,0.0
1,4,0,0,10,1,17.2881622272,0.0191845696,3.9280790425,0.9722696388,174.2407379150,0.0065415701,0,13.9740000000,16.1659999046,0.0105565728,1.0,1.0,0.0
1,5,0,0,10,1,17.2453575168,0.0752869376,4.8235898823,0.8955108397,175.9966430664,0.0306316372,0,14.0760000000,16.1659999046,0.0366398272,-1.0,-1.0,0.0
1,6,0,0,19,1,17.0533256544,0.0425613600,5.7631067821,0.9395168997,177.7477111816,0.0560438148,0,14.1780000000,16.1659999046,0.1437874560,-1.0,-1.0,0.1000000000
1,7,0,0,10,1,17.0081024168,0.0763293824,6.6572502517,0.8941434696,179.4778747558,0.0100050605,0,14.2800000000,16.1659999046,0.0812862080,0.4000000000,0.5000000000,0.1000000000
1,8,0,0,10,1,16.8485393408,0.0531756800,7.5822621329,0.9250118812,181.2049102783,0.0309054683,0,14.3820000000,16.1659999046,0.1457783680,1.0,1.0,0.1000000000
1,9,0,0,10,1,16.8309707776,0.0506824896,8.5106608397,0.9283987068,182.9174041748,0.0051115672,0,14.4840000000,16.1659999046,0.1015580672,0.8999999488,-1.0,0.1000000000
1,10,0,0,10,1,16.6504268800,0.0152431200,9.4885641764,0.9779033366,184.6271057128,0.0123160043,0,14.5860000000,16.1659999046,0.0967964224,-1.0,-1.0,0.1000000000
1,11,0,0,10,1,16.6207599616,0.1072763200,10.3430517923,0.8544876159,186.3162536621,0.0410452522,0,14.6880000000,16.1659999046,0.0291122144,0.2500000000,0.2500000000,0.0
1,12,0,0,19,1,16.4774837248,0.0893739968,11.2202601225,0.8772083302,188.0039978027,0.0882547348,0,14.7900000000,16.1659999046,0.2048826752,1.0,1.0,0.2500000000
1,13,0,0,18,1,16.4746284544,0.0205651104,12.1905641712,0.9703040486,189.6815643310,0.0651448592,0,14.8920000000,16.1659999046,0.1706917632,0.8999999488,-1.0,0.1000000000
1,14,0,0,19,1,16.3190364928,0.0013764873,13.1885484524,0.9979842811,191.3567657470,0.0416829437,0,14.9940000000,16.1659999046,0.0392764704,-1.0,-1.0,0.0
1,15,0,0,10,1,16.3116130816,0.0946840768,14.0589551891,0.8704067367,193.0164642333,0.0759521499,0,15.0960000000,16.1659999046,0.0026288970,0.2500000000,0.2500000000,0.0
1,16,0,0,19,1,16.1753215744,0.0489399200,14.9897284087,0.9307732195,194.6768035888,0.0912516266,0,15.1980000000,16.1659999046,0.1808332672,1.0,1.0,0.2500000000
1,17,0,0,10,1,16.1932144128,0.0785660672,15.8809450506,0.8912166419,196.3210601806,0.0313313789,0,15.3000000000,16.1659999046,0.0934683584,0.8999999488,-1.0,0.1000000000
1,18,0,0,19,1,16.0404167168,0.0767156032,16.7745824349,0.8936373843,197.9635162353,0.0282226558,0,15.4020000000,16.1659999046,0.1500501376,-1.0,-1.0,0.1000000000
1,19,0,0,10,1,16.0424671168,0.0058511356,17.7660421016,0.9914596667,199.5941162109,0.0274576824,0,15.5040000000,16.1659999046,0.1465160064,0.4000000000,0.5000000000,0.1000000000
1,20,0,0,19,1,16.1893062528,0.0043725408,18.7596530177,0.9936109160,201.2367553710,0.0179117843,0,15.6060000000,16.1659999046,0.0111748456,0.0,0.0,0.0
1,21,0,0,10,1,16.3409881600,0.0043871780,19.7532426148,0.9935895970,202.8952636718,0.0125162759,0,15.7080000000,16.1659999046,0.0083509376,0.0,0.0,0.0
1,22,0,0,10,1,16.4728336384,0.0132356984,20.7340277895,0.9807851746,204.5681304931,0.0016276041,0,15.8100000000,16.1659999046,0.0083788920,0.1000000000,0.1000000000,0.0
1,23,0,0,10,1,16.6002921984,0.0055733284,21.7258912893,0.9918634998,206.2544097900,0.0018636067,0,15.9120000000,16.1659999046,0.0252783200,0.1000000000,0.1000000000,0.0
1,24,0,0,10,1,16.6711845376,0.0006769498,22.7248994603,0.9990081709,207.9511566162,0.0015462239,0,16.0140000000,16.1659999046,0.0106442728,0.2500000000,0.2500000000,0.0
1,25,0,0,10,1,16.7474117120,0.0037798068,23.7193740722,0.9944746118,209.6559600830,0.0033528646,0,16.1160000000,16.1659999046,0.0012928789,0.2500000000,0.2500000000,0.0
1,26,0,0,10,1,16.7324657664,0.0250891056,24.6832647471,0.9638906748,211.3656158447,0.0154215497,0,16.2180000000,16.1659999046,0.0072188984,-1.0,-1.0,0.0
1,27,0,0,10,1,16.7075385856,0.0537868416,25.6074482896,0.9241835425,213.0654449462,0.0143880210,1,16.3200000000,17.4979999713,0.0479166624,0.2500000000,0.2500000000,0.0
1,28,0,0,19,1,16.6671028224,0.0008618990,26.6061856545,0.9987373648,214.7673797607,0.0205159503,1,16.4220000000,17.4979999713,0.1027253056,0.5000000000,0.5000000000,0.0
1,29,0,0,10,1,16.7064495104,0.0769142720,27.4995628273,0.8933771728,216.4679565429,0.0281494148,1,16.5240000000,17.4979999713,0.0016461058,-1.0,-1.0,0.0
1,30,0,0,10,1,16.4407482368,0.0120261816,28.4820884731,0.9825256458,218.1572113037,0.0376383475,1,16.6260000000,17.4979999713,0.1468954368,-1.0,-1.0,0.0
1,31,0,0,10,1,16.4212589312,0.1071888448,29.3366856739,0.8545972007,219.8242797851,0.0212809238,1,16.7280000000,17.4979999713,0.0229683152,0.2500000000,0.2500000000,0.0
1,32,0,0,10,1,16.2975463936,0.0700380288,30.2391133510,0.9024276770,221.4939117431,0.0645182281,1,16.8300000000,17.4979999713,0.2047156096,1.0,1.0,0.0
1,33,0,0,10,1,16.3203678208,0.0491161152,31.1696461999,0.9305328488,223.1535491943,0.0311523433,1,16.9320000000,17.4979999713,0.1337627776,-1.0,-1.0,0.0
1,34,0,0,10,1,16.1622905728,0.0395726816,32.1132881676,0.9436419676,224.8114624023,0.0048665362,1,17.0340000000,17.4979999713,0.0938048640,-1.0,-1.0,0.0
1,35,0,0,10,1,16.1585502592,0.0507301024,33.0416220767,0.9283339091,226.4544219970,0.0166585277,1,17.1360000000,17.4979999713,0.0755782592,0.2500000000,0.2500000000,0.0
1,36,0,0,19,1,16.1429843840,0.0029467344,34.0373118592,0.9956897825,228.1018218994,0.0183715820,1,17.2380000000,17.4979999713,0.0968873600,0.5000000000,0.5000000000,0.0
1,37,0,0,10,1,16.2019863168,0.0844421184,34.9208849435,0.8835730842,229.7494049072,0.0337727852,1,17.3400000000,17.4979999713,0.0056278484,-1.0,-1.0,0.0
1,38,0,0,19,1,15.9544162304,0.0277761920,35.8809863972,0.9601014537,231.3874664306,0.0489868149,1,17.4420000000,17.4979999713,0.1612725504,-1.0,-1.0,0.0
1,39,0,0,19,1,15.9568452608,0.0860371840,36.7624959655,0.8815095682,233.0065002441,0.0016276041,1,17.5440000000,17.4979999713,0.0530486176,0.5000000000,0.5000000000,0.0
1,40,0,0,19,1,15.8500318720,0.0462076000,37.6970046226,0.9345086571,234.6295471191,0.0357014983,0,17.6460000000,20.4640000762,0.1643188992,1.0,1.0,0.1000000000
1,41,0,0,10,1,15.8883200000,0.0760123648,38.5915636993,0.8945590766,236.2423706054,0.0063151041,0,17.7480000000,20.4640000762,0.0882500096,0.8999999488,-1.0,0.1000000000
1,42,0,0,10,1,15.7477741056,0.0706607104,39.4931680414,0.9016043421,237.8551330566,0.0490112304,0,17.8500000000,20.4640000762,0.1451729280,-1.0,-1.0,0.1000000000
1,43,0,0,10,1,15.7618493952,0.0140683264,40.4727568743,0.9795888329,239.4555664062,0.0340779609,0,17.9520000000,20.4640000762,0.1349520128,0.4000000000,0.5000000000,0.1000000000
1,44,0,0,10,1,15.9110803456,0.0128260608,41.4541311637,0.9813742893,241.0693206787,0.0276977531,0,18.0540000000,20.4640000762,0.0268685216,0.1000000000,0.1000000000,0.0
1,45,0,0,10,1,15.8803520512,0.0050988876,42.4466847145,0.9925535507,242.6929168701,0.0254557300,0,18.1560000000,20.4640000762,0.0244959712,-1.0,-1.0,0.0
1,46,0,0,10,1,15.8796949504,0.0894784192,43.3237587800,0.8770740654,244.3043975830,0.0289225261,0,18.2580000000,20.4640000762,0.0097381576,0.2500000000,0.2500000000,0.0
1,47,0,0,10,1,15.7664365568,0.0478579616,44.2560093856,0.9322506056,245.9199829101,0.0586954765,0,18.3600000000,20.4640000762,0.1708911744,1.0,1.0,0.1000000000
1,48,0,0,10,1,15.8033838080,0.0765781504,45.1498268493,0.8938174636,247.5238189697,0.0099161779,0,18.4620000000,20.4640000762,0.0914019712,0.8999999488,-1.0,0.1000000000
1,49,0,0,10,1,15.6655349760,0.0740286528,46.0469909609,0.8971641116,249.1277313232,0.0394816063,0,18.5640000000,20.4640000762,0.1462534784,-1.0,-1.0,0.1000000000
1,50,0,0,10,1,15.6843423744,0.0069861608,47.0368024074,0.9898114465,250.7206268310,0.0310872402,0,18.6660000000,20.4640000762,0.1413843200,0.4000000000,0.5000000000,0.1000000000
1,51,0,0,19,1,15.8459615744,0.0022780736,48.0334686142,0.9966662067,252.3271484375,0.0197835285,0,18.7680000000,20.4640000762,0.0133425832,0.0,0.0,0.0
1,52,0,0,10,1,16.0111694336,0.0113225104,49.0170082492,0.9835396350,253.9509429931,0.0168823245,0,18.8700000000,20.4640000762,0.0043508000,0.0,0.0,0.0
1,53,0,0,10,1,16.1557388288,0.0002998192,50.0165688493,0.9995606001,255.5903930664,0.0117228189,0,18.9720000000,20.4640000762,0.0216244016,0.1000000000,0.1000000000,0.0
1,54,0,0,10,1,16.3118934528,0.0034587504,51.0115115982,0.9949427489,257.2456054687,0.0065063475,0,19.0740000000,20.4640000762,0.0005726126,0.0,0.0,0.0
1,55,0,0,10,1,16.4474201088,0.0083817648,51.9993001833,0.9877885851,258.9155883789,0.0005696614,0,19.1760000000,20.4640000762,0.0066057264,0.1000000000,0.1000000000,0.0
1,56,0,0,10,1,16.5954150912,0.0062452116,52.9901872836,0.9908871002,260.6007690429,0.0080037433,0,19.2780000000,20.4640000762,0.0160079904,0.0,0.0,0.0
1,57,0,0,10,1,16.7396526592,0.0123460368,53.9722523638,0.9820650802,262.3005981445,0.0020711263,0,19.3800000000,20.4640000762,0.0119274752,0.0,0.0,0.0
1,58,0,0,10,1,16.8648185856,0.0069804152,54.9620721469,0.9898197830,264.0137634277,0.0030802409,0,19.4820000000,20.4640000762,0.0235791936,0.1000000000,0.1000000000,0.0
1,59,0,0,10,1,16.9940224000,0.0077434024,55.9507854939,0.9887133470,265.7400512695,0.0003580729,0,19.5840000000,20.4640000762,0.0133316104,0.1000000000,0.1000000000,0.0
1,60,0,0,10,1,17.0622634880,0.0138513248,56.9306859806,0.9799004866,267.4762268066,0.0083821611,0,19.6859999999,20.4640000762,0.0147888096,0.2500000000,0.2500000000,0.0
1,61,0,0,10,1,17.2010517120,0.0071048656,57.9203252101,0.9896392294,269.2238464355,0.0161702465,0,19.7879999999,20.4640000762,0.0264540800,0.0,0.0,0.0
1,62,0,0,10,1,17.2660064768,0.0085201176,58.9079134829,0.9875882728,270.9820251464,0.0174825023,0,19.8899999999,20.4640000762,0.0135692928,0.2500000000,0.2500000000,0.0
1,63,0,0,10,1,17.3609371136,0.0003540916,59.9073945649,0.9994810819,272.7484436035,0.0179545078,0,19.9919999999,20.4640000762,0.0162722256,0.0,0.0,0.0
1,64,0,0,10,1,17.3611126016,0.0035122476,60.9022592931,0.9948647282,274.5191040039,0.0139994304,0,20.0939999999,20.4640000762,0.0006762652,0.2500000000,0.2500000000,0.0
1,65,0,0,10,1,17.4190998016,0.0016653934,61.8998210183,0.9975617251,276.2928161621,0.0132853193,0,20.1959999999,20.4640000762,0.0067078984,0.0,0.0,0.0
1,66,0,0,10,1,17.3951988224,0.0064733904,62.8903767415,0.9905557232,278.0674438476,0.0115804038,0,20.2979999999,20.4640000762,0.0031806668,0.2500000000,0.2500000000,0.0
1,67,0,0,10,1,17.4341316096,0.0069551712,63.8802331531,0.9898564116,279.8427124023,0.0161560066,0,20.3999999999,20.4640000762,0.0123632640,0.0,0.0,0.0
1,68,0,0,10,1,17.4385604608,0.0018927892,64.8774624135,0.9972292603,281.6204833984,0.0142130535,0,20.5019999999,20.4640000762,0.0132833984,0.1000000000,0.1000000000,0.0
1,69,0,0,10,1,17.4413127680,0.0132653312,65.8582049858,0.9807425722,283.3983459472,0.0186564121,1,20.6039999999,23.6219998855,0.0036149612,0.1000000000,0.1000000000,0.0
1,70,0,0,10,1,17.4582081024,0.0036749596,66.8528324518,0.9946274660,285.1769409179,0.0160034187,1,20.7059999999,23.6219998855,0.0253349152,0.0,0.0,0.0
1,71,0,0,10,1,17.4216823552,0.0098722136,67.8384652654,0.9856328135,286.9545898437,0.0147176105,1,20.8079999999,23.6219998855,0.0070186560,0.2500000000,0.2500000000,0.0
1,72,0,0,10,1,17.4420013568,0.0007165512,68.8374154451,0.9989501796,288.7310791015,0.0171427410,1,20.9099999999,23.6219998855,0.0188545392,0.1000000000,0.1000000000,0.0
1,73,0,0,10,1,17.3393936128,0.0058952648,69.8288109779,0.9913955328,290.5056457519,0.0062215169,1,21.0119999999,23.6219998855,0.0013685119,-1.0,-1.0,0.0
1,74,0,0,10,1,17.2915859200,0.0734832000,70.7266927227,0.8978817447,292.2656860351,0.0404500328,1,21.1139999999,23.6219998855,0.0112591264,0.2500000000,0.2500000000,0.0
1,75,0,0,19,1,17.1619434368,0.0089406728,71.7136723559,0.9869796331,294.0248107910,0.0460693351,1,21.2159999999,23.6219998855,0.1403425664,1.0,1.0,0.0
1,76,0,0,10,1,17.1698799104,0.1452388352,72.5219081615,0.8082358055,295.7625732421,0.0363525375,1,21.3179999999,23.6219998855,0.0170754272,-1.0,-1.0,0.0
1,77,0,0,19,1,17.0148849488,0.1698816128,73.3014689919,0.7795608304,297.4934692382,0.1319091767,1,21.4199999999,23.6219998855,0.2773857536,-1.0,-1.0,0.0
1,78,0,0,19,1,16.7432899584,0.0889797952,74.1791843576,0.8777153656,299.2051391601,0.1668457090,1,21.5219999999,23.6219998855,0.3244499456,-1.0,-1.0,0.0
1,79,0,0,10,1,16.7217674240,0.0223152640,75.1470022844,0.9678179268,300.8984069824,0.1313476562,1,21.6239999999,23.6219998855,0.1699388928,0.2500000000,0.2500000000,0.0
1,80,0,0,10,1,16.8626117632,0.0113960168,76.1304359477,0.9834336632,302.6036682128,0.0876627638,1,21.7259999999,23.6219998855,0.0426190112,0.1000000000,0.1000000000,0.0
1,81,0,0,10,1,17.0166072848,0.0031233542,77.1258679777,0.9954320300,304.3265991210,0.0574096664,1,21.8279999999,23.6219998855,0.0217647888,0.0,0.0,0.0
1,82,0,0,10,1,17.1677856384,0.0097315480,78.1117040482,0.9858360705,306.0669860839,0.0422444678,1,21.9299999999,23.6219998855,0.0059651668,0.0,0.0,0.0
1,83,0,0,10,1,17.3122615808,0.0145341872,79.0906241568,0.9789201085,307.8234558105,0.0359863266,1,22.0319999999,23.6219998855,0.0185858864,0.0,0.0,0.0
1,84,0,0,10,1,17.3902549760,0.0069137024,80.0805407423,0.9899165855,309.5909118652,0.0228678379,1,22.1339999999,23.6219998855,0.0277582496,0.1000000000,0.1000000000,0.0
1,85,0,0,10,1,17.4358558720,0.0059947652,81.0717916866,0.9912509442,311.3645324707,0.0138997398,1,22.2359999999,23.6219998855,0.0132041976,0.1000000000,0.1000000000,0.0
1,86,0,0,10,1,17.4242820864,0.0058512924,82.0632511247,0.9914594381,313.1400146484,0.0099365236,1,22.3379999999,23.6219998855,0.0114491576,0.2500000000,0.2500000000,0.0
1,87,0,0,10,1,17.3771114240,0.0063845872,83.0539358014,0.9906846767,314.9134216308,0.0034667968,1,22.4399999999,23.6219998855,0.0111751456,1.0,1.0,0.0
1,88,0,0,10,1,17.3570384896,0.1031234240,83.9136410716,0.8597052701,316.6761779785,0.0479736328,1,22.5419999999,23.6219998855,0.0121936632,-1.0,-1.0,0.0
1,89,0,0,19,1,17.2026767744,0.0886253696,84.7918125640,0.8781714924,318.4349365234,0.0951253250,1,22.6439999999,23.6219998855,0.1969512192,-1.0,-1.0,0.0
1,90,0,0,19,1,17.1953239424,0.0081859600,85.7798847087,0.9880721446,320.1797790527,0.0777099579,1,22.7459999999,23.6219998855,0.1692619904,0.5000000000,0.5000000000,0.0
1,91,0,0,10,1,17.3344058880,0.0058543292,86.7713397341,0.9914550253,321.9362792968,0.0566813163,1,22.8479999999,23.6219998855,0.0156340320,0.1000000000,0.1000000000,0.0
1,92,0,0,10,1,17.4127063808,0.0006021969,87.7704573805,0.9991176463,323.7038574218,0.0395751968,1,22.9499999999,23.6219998855,0.0111809448,0.1000000000,0.1000000000,0.0
1,93,0,0,10,1,17.4594116096,0.0120205160,88.7529911856,0.9825338051,325.4787292480,0.0171875003,1,23.0519999999,23.6219998855,0.0011501113,0.0,0.0,0.0
1,94,0,0,10,1,17.4852886016,0.0096357584,89.7389656913,0.9859745056,327.2576599121,0.0028320313,1,23.1539999999,23.6219998855,0.0229574944,0.0,0.0,0.0
1,95,0,0,10,1,17.5116424704,0.0021989662,90.7357474795,0.9967817882,329.0393371582,0.0022135416,1,23.2559999999,23.6219998855,0.0184029440,0.0,0.0,0.0
1,96,0,0,10,1,17.5450611200,0.0093536376,91.7221298220,0.9863823425,330.8239746093,0.0021972656,1,23.3579999999,23.6219998855,0.0041997156,0.0,0.0,0.0
1,97,0,0,10,1,17.5662460416,0.0087568360,92.7093754635,0.9872456414,332.6108703613,0.0007731119,1,23.4599999999,23.6219998855,0.0178641328,0.1000000000,0.1000000000,0.0
1,98,0,0,10,1,17.5877265920,0.0084576920,93.6970541126,0.9876786491,334.3996276855,0.0004720051,1,23.5619999999,23.6219998855,0.0167243232,0.1000000000,0.1000000000,0.0
1,99,0,0,10,1,17.5589218304,0.0001131296,94.6968882929,0.9998341803,336.1877746582,0.0040283203,1,23.6639999999,23.6219998855,0.0161530016,0.2500000000,0.2500000000,0.0
1,100,0,0,10,1,17.5381240832,0.0005827982,95.6960343506,0.9991460576,337.9736328125,0.0022054037,0,23.7659999999,28.5040001525,0.0002160616,0.2500000000,0.2500000000,0.0
